ine_muni,ine_muni.n,poblacion,values,ine_prov,ine_prov.n,ine_ccaa,ine_ccaa.n,capital_prov
19183,Milmarcos,Hombres,48,19,Guadalajara,08,Castilla-La Mancha,No
19183,Milmarcos,Mujeres,30,19,Guadalajara,08,Castilla-La Mancha,No
19185,"Miñosa, La",Total,26,19,Guadalajara,08,Castilla-La Mancha,No
19185,"Miñosa, La",Hombres,17,19,Guadalajara,08,Castilla-La Mancha,No
19185,"Miñosa, La",Mujeres,9,19,Guadalajara,08,Castilla-La Mancha,No
19186,Mirabueno,Total,74,19,Guadalajara,08,Castilla-La Mancha,No
19186,Mirabueno,Hombres,47,19,Guadalajara,08,Castilla-La Mancha,No
19186,Mirabueno,Mujeres,27,19,Guadalajara,08,Castilla-La Mancha,No
19187,Miralrío,Total,53,19,Guadalajara,08,Castilla-La Mancha,No
19187,Miralrío,Hombres,29,19,Guadalajara,08,Castilla-La Mancha,No
19187,Miralrío,Mujeres,24,19,Guadalajara,08,Castilla-La Mancha,No
19188,Mochales,Total,40,19,Guadalajara,08,Castilla-La Mancha,No
19188,Mochales,Hombres,21,19,Guadalajara,08,Castilla-La Mancha,No
19188,Mochales,Mujeres,19,19,Guadalajara,08,Castilla-La Mancha,No
19189,Mohernando,Total,183,19,Guadalajara,08,Castilla-La Mancha,No
19189,Mohernando,Hombres,95,19,Guadalajara,08,Castilla-La Mancha,No
19189,Mohernando,Mujeres,88,19,Guadalajara,08,Castilla-La Mancha,No
19190,Molina de Aragón,Total,3233,19,Guadalajara,08,Castilla-La Mancha,No
19190,Molina de Aragón,Hombres,1597,19,Guadalajara,08,Castilla-La Mancha,No
19190,Molina de Aragón,Mujeres,1636,19,Guadalajara,08,Castilla-La Mancha,No
19191,Monasterio,Total,14,19,Guadalajara,08,Castilla-La Mancha,No
19191,Monasterio,Hombres,6,19,Guadalajara,08,Castilla-La Mancha,No
19191,Monasterio,Mujeres,8,19,Guadalajara,08,Castilla-La Mancha,No
19192,Mondéjar,Total,2686,19,Guadalajara,08,Castilla-La Mancha,No
19192,Mondéjar,Hombres,1382,19,Guadalajara,08,Castilla-La Mancha,No
19192,Mondéjar,Mujeres,1304,19,Guadalajara,08,Castilla-La Mancha,No
19193,Montarrón,Total,25,19,Guadalajara,08,Castilla-La Mancha,No
19193,Montarrón,Hombres,15,19,Guadalajara,08,Castilla-La Mancha,No
19193,Montarrón,Mujeres,10,19,Guadalajara,08,Castilla-La Mancha,No
19194,Moratilla de los Meleros,Total,100,19,Guadalajara,08,Castilla-La Mancha,No
19194,Moratilla de los Meleros,Hombres,55,19,Guadalajara,08,Castilla-La Mancha,No
19194,Moratilla de los Meleros,Mujeres,45,19,Guadalajara,08,Castilla-La Mancha,No
19195,Morenilla,Total,37,19,Guadalajara,08,Castilla-La Mancha,No
19195,Morenilla,Hombres,22,19,Guadalajara,08,Castilla-La Mancha,No
19195,Morenilla,Mujeres,15,19,Guadalajara,08,Castilla-La Mancha,No
19196,Muduex,Total,100,19,Guadalajara,08,Castilla-La Mancha,No
19196,Muduex,Hombres,53,19,Guadalajara,08,Castilla-La Mancha,No
19196,Muduex,Mujeres,47,19,Guadalajara,08,Castilla-La Mancha,No
19197,"Navas de Jadraque, Las",Total,32,19,Guadalajara,08,Castilla-La Mancha,No
19197,"Navas de Jadraque, Las",Hombres,22,19,Guadalajara,08,Castilla-La Mancha,No
19197,"Navas de Jadraque, Las",Mujeres,10,19,Guadalajara,08,Castilla-La Mancha,No
19198,Negredo,Total,17,19,Guadalajara,08,Castilla-La Mancha,No
19198,Negredo,Hombres,9,19,Guadalajara,08,Castilla-La Mancha,No
19198,Negredo,Mujeres,8,19,Guadalajara,08,Castilla-La Mancha,No
19199,Ocentejo,Total,18,19,Guadalajara,08,Castilla-La Mancha,No
19199,Ocentejo,Hombres,13,19,Guadalajara,08,Castilla-La Mancha,No
19199,Ocentejo,Mujeres,5,19,Guadalajara,08,Castilla-La Mancha,No
19200,"Olivar, El",Total,69,19,Guadalajara,08,Castilla-La Mancha,No
19200,"Olivar, El",Hombres,38,19,Guadalajara,08,Castilla-La Mancha,No
19200,"Olivar, El",Mujeres,31,19,Guadalajara,08,Castilla-La Mancha,No
19201,Olmeda de Cobeta,Total,67,19,Guadalajara,08,Castilla-La Mancha,No
19201,Olmeda de Cobeta,Hombres,38,19,Guadalajara,08,Castilla-La Mancha,No
19201,Olmeda de Cobeta,Mujeres,29,19,Guadalajara,08,Castilla-La Mancha,No
19202,"Olmeda de Jadraque, La",Total,15,19,Guadalajara,08,Castilla-La Mancha,No
19202,"Olmeda de Jadraque, La",Hombres,8,19,Guadalajara,08,Castilla-La Mancha,No
19202,"Olmeda de Jadraque, La",Mujeres,7,19,Guadalajara,08,Castilla-La Mancha,No
19203,"Ordial, El",Total,28,19,Guadalajara,08,Castilla-La Mancha,No
19203,"Ordial, El",Hombres,16,19,Guadalajara,08,Castilla-La Mancha,No
19203,"Ordial, El",Mujeres,12,19,Guadalajara,08,Castilla-La Mancha,No
19204,Orea,Total,181,19,Guadalajara,08,Castilla-La Mancha,No
19204,Orea,Hombres,107,19,Guadalajara,08,Castilla-La Mancha,No
19204,Orea,Mujeres,74,19,Guadalajara,08,Castilla-La Mancha,No
19208,Pálmaces de Jadraque,Total,40,19,Guadalajara,08,Castilla-La Mancha,No
19208,Pálmaces de Jadraque,Hombres,26,19,Guadalajara,08,Castilla-La Mancha,No
19208,Pálmaces de Jadraque,Mujeres,14,19,Guadalajara,08,Castilla-La Mancha,No
19209,Pardos,Total,43,19,Guadalajara,08,Castilla-La Mancha,No
19209,Pardos,Hombres,25,19,Guadalajara,08,Castilla-La Mancha,No
19209,Pardos,Mujeres,18,19,Guadalajara,08,Castilla-La Mancha,No
19210,Paredes de Sigüenza,Total,22,19,Guadalajara,08,Castilla-La Mancha,No
19210,Paredes de Sigüenza,Hombres,10,19,Guadalajara,08,Castilla-La Mancha,No
19210,Paredes de Sigüenza,Mujeres,12,19,Guadalajara,08,Castilla-La Mancha,No
19211,Pareja,Total,393,19,Guadalajara,08,Castilla-La Mancha,No
19211,Pareja,Hombres,234,19,Guadalajara,08,Castilla-La Mancha,No
19211,Pareja,Mujeres,159,19,Guadalajara,08,Castilla-La Mancha,No
19212,Pastrana,Total,858,19,Guadalajara,08,Castilla-La Mancha,No
19212,Pastrana,Hombres,430,19,Guadalajara,08,Castilla-La Mancha,No
19212,Pastrana,Mujeres,428,19,Guadalajara,08,Castilla-La Mancha,No
19213,"Pedregal, El",Total,72,19,Guadalajara,08,Castilla-La Mancha,No
19213,"Pedregal, El",Hombres,45,19,Guadalajara,08,Castilla-La Mancha,No
19213,"Pedregal, El",Mujeres,27,19,Guadalajara,08,Castilla-La Mancha,No
19214,Peñalén,Total,75,19,Guadalajara,08,Castilla-La Mancha,No
19214,Peñalén,Hombres,43,19,Guadalajara,08,Castilla-La Mancha,No
19214,Peñalén,Mujeres,32,19,Guadalajara,08,Castilla-La Mancha,No
19215,Peñalver,Total,133,19,Guadalajara,08,Castilla-La Mancha,No
19215,Peñalver,Hombres,87,19,Guadalajara,08,Castilla-La Mancha,No
19215,Peñalver,Mujeres,46,19,Guadalajara,08,Castilla-La Mancha,No
19216,Peralejos de las Truchas,Total,152,19,Guadalajara,08,Castilla-La Mancha,No
19216,Peralejos de las Truchas,Hombres,80,19,Guadalajara,08,Castilla-La Mancha,No
19216,Peralejos de las Truchas,Mujeres,72,19,Guadalajara,08,Castilla-La Mancha,No
19217,Peralveche,Total,38,19,Guadalajara,08,Castilla-La Mancha,No
19217,Peralveche,Hombres,28,19,Guadalajara,08,Castilla-La Mancha,No
19217,Peralveche,Mujeres,10,19,Guadalajara,08,Castilla-La Mancha,No
19218,Pinilla de Jadraque,Total,47,19,Guadalajara,08,Castilla-La Mancha,No
19218,Pinilla de Jadraque,Hombres,26,19,Guadalajara,08,Castilla-La Mancha,No
19218,Pinilla de Jadraque,Mujeres,21,19,Guadalajara,08,Castilla-La Mancha,No
19219,Pinilla de Molina,Total,9,19,Guadalajara,08,Castilla-La Mancha,No
19219,Pinilla de Molina,Hombres,7,19,Guadalajara,08,Castilla-La Mancha,No
19219,Pinilla de Molina,Mujeres,2,19,Guadalajara,08,Castilla-La Mancha,No
19220,Pioz,Total,4352,19,Guadalajara,08,Castilla-La Mancha,No
19220,Pioz,Hombres,2275,19,Guadalajara,08,Castilla-La Mancha,No
19220,Pioz,Mujeres,2077,19,Guadalajara,08,Castilla-La Mancha,No
19221,Piqueras,Total,52,19,Guadalajara,08,Castilla-La Mancha,No
19221,Piqueras,Hombres,35,19,Guadalajara,08,Castilla-La Mancha,No
19221,Piqueras,Mujeres,17,19,Guadalajara,08,Castilla-La Mancha,No
19222,"Pobo de Dueñas, El",Total,108,19,Guadalajara,08,Castilla-La Mancha,No
19222,"Pobo de Dueñas, El",Hombres,57,19,Guadalajara,08,Castilla-La Mancha,No
19222,"Pobo de Dueñas, El",Mujeres,51,19,Guadalajara,08,Castilla-La Mancha,No
19223,Poveda de la Sierra,Total,114,19,Guadalajara,08,Castilla-La Mancha,No
19223,Poveda de la Sierra,Hombres,59,19,Guadalajara,08,Castilla-La Mancha,No
19223,Poveda de la Sierra,Mujeres,55,19,Guadalajara,08,Castilla-La Mancha,No
19224,Pozo de Almoguera,Total,107,19,Guadalajara,08,Castilla-La Mancha,No
19224,Pozo de Almoguera,Hombres,64,19,Guadalajara,08,Castilla-La Mancha,No
19224,Pozo de Almoguera,Mujeres,43,19,Guadalajara,08,Castilla-La Mancha,No
19225,Pozo de Guadalajara,Total,1332,19,Guadalajara,08,Castilla-La Mancha,No
19225,Pozo de Guadalajara,Hombres,713,19,Guadalajara,08,Castilla-La Mancha,No
19225,Pozo de Guadalajara,Mujeres,619,19,Guadalajara,08,Castilla-La Mancha,No
19226,Prádena de Atienza,Total,47,19,Guadalajara,08,Castilla-La Mancha,No
19226,Prádena de Atienza,Hombres,35,19,Guadalajara,08,Castilla-La Mancha,No
19226,Prádena de Atienza,Mujeres,12,19,Guadalajara,08,Castilla-La Mancha,No
19227,Prados Redondos,Total,60,19,Guadalajara,08,Castilla-La Mancha,No
19227,Prados Redondos,Hombres,42,19,Guadalajara,08,Castilla-La Mancha,No
19227,Prados Redondos,Mujeres,18,19,Guadalajara,08,Castilla-La Mancha,No
19228,Puebla de Beleña,Total,43,19,Guadalajara,08,Castilla-La Mancha,No
19228,Puebla de Beleña,Hombres,24,19,Guadalajara,08,Castilla-La Mancha,No
19228,Puebla de Beleña,Mujeres,19,19,Guadalajara,08,Castilla-La Mancha,No
19229,Puebla de Valles,Total,59,19,Guadalajara,08,Castilla-La Mancha,No
19229,Puebla de Valles,Hombres,33,19,Guadalajara,08,Castilla-La Mancha,No
19229,Puebla de Valles,Mujeres,26,19,Guadalajara,08,Castilla-La Mancha,No
19230,Quer,Total,830,19,Guadalajara,08,Castilla-La Mancha,No
19230,Quer,Hombres,433,19,Guadalajara,08,Castilla-La Mancha,No
19230,Quer,Mujeres,397,19,Guadalajara,08,Castilla-La Mancha,No
19231,Rebollosa de Jadraque,Total,10,19,Guadalajara,08,Castilla-La Mancha,No
19231,Rebollosa de Jadraque,Hombres,7,19,Guadalajara,08,Castilla-La Mancha,No
19231,Rebollosa de Jadraque,Mujeres,3,19,Guadalajara,08,Castilla-La Mancha,No
19232,"Recuenco, El",Total,59,19,Guadalajara,08,Castilla-La Mancha,No
19232,"Recuenco, El",Hombres,36,19,Guadalajara,08,Castilla-La Mancha,No
19232,"Recuenco, El",Mujeres,23,19,Guadalajara,08,Castilla-La Mancha,No
19233,Renera,Total,100,19,Guadalajara,08,Castilla-La Mancha,No
19233,Renera,Hombres,59,19,Guadalajara,08,Castilla-La Mancha,No
19233,Renera,Mujeres,41,19,Guadalajara,08,Castilla-La Mancha,No
19234,Retiendas,Total,43,19,Guadalajara,08,Castilla-La Mancha,No
19234,Retiendas,Hombres,31,19,Guadalajara,08,Castilla-La Mancha,No
19234,Retiendas,Mujeres,12,19,Guadalajara,08,Castilla-La Mancha,No
19235,Riba de Saelices,Total,102,19,Guadalajara,08,Castilla-La Mancha,No
19235,Riba de Saelices,Hombres,61,19,Guadalajara,08,Castilla-La Mancha,No
19235,Riba de Saelices,Mujeres,41,19,Guadalajara,08,Castilla-La Mancha,No
19237,Rillo de Gallo,Total,42,19,Guadalajara,08,Castilla-La Mancha,No
19237,Rillo de Gallo,Hombres,26,19,Guadalajara,08,Castilla-La Mancha,No
19237,Rillo de Gallo,Mujeres,16,19,Guadalajara,08,Castilla-La Mancha,No
19238,Riofrío del Llano,Total,57,19,Guadalajara,08,Castilla-La Mancha,No
19238,Riofrío del Llano,Hombres,33,19,Guadalajara,08,Castilla-La Mancha,No
19238,Riofrío del Llano,Mujeres,24,19,Guadalajara,08,Castilla-La Mancha,No
19239,Robledillo de Mohernando,Total,117,19,Guadalajara,08,Castilla-La Mancha,No
19239,Robledillo de Mohernando,Hombres,61,19,Guadalajara,08,Castilla-La Mancha,No
19239,Robledillo de Mohernando,Mujeres,56,19,Guadalajara,08,Castilla-La Mancha,No
19240,Robledo de Corpes,Total,44,19,Guadalajara,08,Castilla-La Mancha,No
19240,Robledo de Corpes,Hombres,27,19,Guadalajara,08,Castilla-La Mancha,No
19240,Robledo de Corpes,Mujeres,17,19,Guadalajara,08,Castilla-La Mancha,No
19241,Romanillos de Atienza,Total,36,19,Guadalajara,08,Castilla-La Mancha,No
19241,Romanillos de Atienza,Hombres,24,19,Guadalajara,08,Castilla-La Mancha,No
19241,Romanillos de Atienza,Mujeres,12,19,Guadalajara,08,Castilla-La Mancha,No
19242,Romanones,Total,95,19,Guadalajara,08,Castilla-La Mancha,No
19242,Romanones,Hombres,48,19,Guadalajara,08,Castilla-La Mancha,No
19242,Romanones,Mujeres,47,19,Guadalajara,08,Castilla-La Mancha,No
19243,Rueda de la Sierra,Total,39,19,Guadalajara,08,Castilla-La Mancha,No
19243,Rueda de la Sierra,Hombres,28,19,Guadalajara,08,Castilla-La Mancha,No
19243,Rueda de la Sierra,Mujeres,11,19,Guadalajara,08,Castilla-La Mancha,No
19244,Sacecorbo,Total,89,19,Guadalajara,08,Castilla-La Mancha,No
19244,Sacecorbo,Hombres,51,19,Guadalajara,08,Castilla-La Mancha,No
19244,Sacecorbo,Mujeres,38,19,Guadalajara,08,Castilla-La Mancha,No
19245,Sacedón,Total,1523,19,Guadalajara,08,Castilla-La Mancha,No
19245,Sacedón,Hombres,793,19,Guadalajara,08,Castilla-La Mancha,No
19245,Sacedón,Mujeres,730,19,Guadalajara,08,Castilla-La Mancha,No
19246,Saelices de la Sal,Total,39,19,Guadalajara,08,Castilla-La Mancha,No
19246,Saelices de la Sal,Hombres,23,19,Guadalajara,08,Castilla-La Mancha,No
19246,Saelices de la Sal,Mujeres,16,19,Guadalajara,08,Castilla-La Mancha,No
19247,Salmerón,Total,140,19,Guadalajara,08,Castilla-La Mancha,No
19247,Salmerón,Hombres,81,19,Guadalajara,08,Castilla-La Mancha,No
19247,Salmerón,Mujeres,59,19,Guadalajara,08,Castilla-La Mancha,No
19248,San Andrés del Congosto,Total,74,19,Guadalajara,08,Castilla-La Mancha,No
19248,San Andrés del Congosto,Hombres,47,19,Guadalajara,08,Castilla-La Mancha,No
19248,San Andrés del Congosto,Mujeres,27,19,Guadalajara,08,Castilla-La Mancha,No
19249,San Andrés del Rey,Total,40,19,Guadalajara,08,Castilla-La Mancha,No
19249,San Andrés del Rey,Hombres,23,19,Guadalajara,08,Castilla-La Mancha,No
19249,San Andrés del Rey,Mujeres,17,19,Guadalajara,08,Castilla-La Mancha,No
19250,Santiuste,Total,14,19,Guadalajara,08,Castilla-La Mancha,No
19250,Santiuste,Hombres,9,19,Guadalajara,08,Castilla-La Mancha,No
19250,Santiuste,Mujeres,5,19,Guadalajara,08,Castilla-La Mancha,No
19251,Saúca,Total,56,19,Guadalajara,08,Castilla-La Mancha,No
19251,Saúca,Hombres,33,19,Guadalajara,08,Castilla-La Mancha,No
19251,Saúca,Mujeres,23,19,Guadalajara,08,Castilla-La Mancha,No
19252,Sayatón,Total,68,19,Guadalajara,08,Castilla-La Mancha,No
19252,Sayatón,Hombres,41,19,Guadalajara,08,Castilla-La Mancha,No
19252,Sayatón,Mujeres,27,19,Guadalajara,08,Castilla-La Mancha,No
19254,Selas,Total,44,19,Guadalajara,08,Castilla-La Mancha,No
19254,Selas,Hombres,22,19,Guadalajara,08,Castilla-La Mancha,No
19254,Selas,Mujeres,22,19,Guadalajara,08,Castilla-La Mancha,No
19901,Semillas,Total,35,19,Guadalajara,08,Castilla-La Mancha,No
19901,Semillas,Hombres,20,19,Guadalajara,08,Castilla-La Mancha,No
19901,Semillas,Mujeres,15,19,Guadalajara,08,Castilla-La Mancha,No
19255,Setiles,Total,80,19,Guadalajara,08,Castilla-La Mancha,No
19255,Setiles,Hombres,43,19,Guadalajara,08,Castilla-La Mancha,No
19255,Setiles,Mujeres,37,19,Guadalajara,08,Castilla-La Mancha,No
19256,Sienes,Total,52,19,Guadalajara,08,Castilla-La Mancha,No
19256,Sienes,Hombres,31,19,Guadalajara,08,Castilla-La Mancha,No
19256,Sienes,Mujeres,21,19,Guadalajara,08,Castilla-La Mancha,No
19257,Sigüenza,Total,4319,19,Guadalajara,08,Castilla-La Mancha,No
19257,Sigüenza,Hombres,2184,19,Guadalajara,08,Castilla-La Mancha,No
19257,Sigüenza,Mujeres,2135,19,Guadalajara,08,Castilla-La Mancha,No
19258,Solanillos del Extremo,Total,88,19,Guadalajara,08,Castilla-La Mancha,No
19258,Solanillos del Extremo,Hombres,52,19,Guadalajara,08,Castilla-La Mancha,No
19258,Solanillos del Extremo,Mujeres,36,19,Guadalajara,08,Castilla-La Mancha,No
19259,Somolinos,Total,29,19,Guadalajara,08,Castilla-La Mancha,No
19259,Somolinos,Hombres,16,19,Guadalajara,08,Castilla-La Mancha,No
19259,Somolinos,Mujeres,13,19,Guadalajara,08,Castilla-La Mancha,No
19260,"Sotillo, El",Total,43,19,Guadalajara,08,Castilla-La Mancha,No
19260,"Sotillo, El",Hombres,22,19,Guadalajara,08,Castilla-La Mancha,No
19260,"Sotillo, El",Mujeres,21,19,Guadalajara,08,Castilla-La Mancha,No
19261,Sotodosos,Total,33,19,Guadalajara,08,Castilla-La Mancha,No
19261,Sotodosos,Hombres,19,19,Guadalajara,08,Castilla-La Mancha,No
19261,Sotodosos,Mujeres,14,19,Guadalajara,08,Castilla-La Mancha,No
19262,Tamajón,Total,137,19,Guadalajara,08,Castilla-La Mancha,No
19262,Tamajón,Hombres,74,19,Guadalajara,08,Castilla-La Mancha,No
19262,Tamajón,Mujeres,63,19,Guadalajara,08,Castilla-La Mancha,No
19263,Taragudo,Total,44,19,Guadalajara,08,Castilla-La Mancha,No
19263,Taragudo,Hombres,27,19,Guadalajara,08,Castilla-La Mancha,No
19263,Taragudo,Mujeres,17,19,Guadalajara,08,Castilla-La Mancha,No
19264,Taravilla,Total,36,19,Guadalajara,08,Castilla-La Mancha,No
19264,Taravilla,Hombres,25,19,Guadalajara,08,Castilla-La Mancha,No
19264,Taravilla,Mujeres,11,19,Guadalajara,08,Castilla-La Mancha,No
19265,Tartanedo,Total,144,19,Guadalajara,08,Castilla-La Mancha,No
19265,Tartanedo,Hombres,85,19,Guadalajara,08,Castilla-La Mancha,No
19265,Tartanedo,Mujeres,59,19,Guadalajara,08,Castilla-La Mancha,No
19266,Tendilla,Total,304,19,Guadalajara,08,Castilla-La Mancha,No
19266,Tendilla,Hombres,169,19,Guadalajara,08,Castilla-La Mancha,No
19266,Tendilla,Mujeres,135,19,Guadalajara,08,Castilla-La Mancha,No
19267,Terzaga,Total,22,19,Guadalajara,08,Castilla-La Mancha,No
19267,Terzaga,Hombres,12,19,Guadalajara,08,Castilla-La Mancha,No
19267,Terzaga,Mujeres,10,19,Guadalajara,08,Castilla-La Mancha,No
19268,Tierzo,Total,55,19,Guadalajara,08,Castilla-La Mancha,No
19268,Tierzo,Hombres,31,19,Guadalajara,08,Castilla-La Mancha,No
19268,Tierzo,Mujeres,24,19,Guadalajara,08,Castilla-La Mancha,No
19269,"Toba, La",Total,85,19,Guadalajara,08,Castilla-La Mancha,No
19269,"Toba, La",Hombres,54,19,Guadalajara,08,Castilla-La Mancha,No
19269,"Toba, La",Mujeres,31,19,Guadalajara,08,Castilla-La Mancha,No
19271,Tordellego,Total,47,19,Guadalajara,08,Castilla-La Mancha,No
19271,Tordellego,Hombres,24,19,Guadalajara,08,Castilla-La Mancha,No
19271,Tordellego,Mujeres,23,19,Guadalajara,08,Castilla-La Mancha,No
19270,Tordelrábano,Total,11,19,Guadalajara,08,Castilla-La Mancha,No
19270,Tordelrábano,Hombres,8,19,Guadalajara,08,Castilla-La Mancha,No
19270,Tordelrábano,Mujeres,3,19,Guadalajara,08,Castilla-La Mancha,No
19272,Tordesilos,Total,85,19,Guadalajara,08,Castilla-La Mancha,No
19272,Tordesilos,Hombres,50,19,Guadalajara,08,Castilla-La Mancha,No
19272,Tordesilos,Mujeres,35,19,Guadalajara,08,Castilla-La Mancha,No
19274,Torija,Total,1527,19,Guadalajara,08,Castilla-La Mancha,No
19274,Torija,Hombres,793,19,Guadalajara,08,Castilla-La Mancha,No
19274,Torija,Mujeres,734,19,Guadalajara,08,Castilla-La Mancha,No
19279,Torre del Burgo,Total,611,19,Guadalajara,08,Castilla-La Mancha,No
19279,Torre del Burgo,Hombres,341,19,Guadalajara,08,Castilla-La Mancha,No
19279,Torre del Burgo,Mujeres,270,19,Guadalajara,08,Castilla-La Mancha,No
19277,Torrecuadrada de Molina,Total,18,19,Guadalajara,08,Castilla-La Mancha,No
19277,Torrecuadrada de Molina,Hombres,13,19,Guadalajara,08,Castilla-La Mancha,No
19277,Torrecuadrada de Molina,Mujeres,5,19,Guadalajara,08,Castilla-La Mancha,No
19278,Torrecuadradilla,Total,27,19,Guadalajara,08,Castilla-La Mancha,No
19278,Torrecuadradilla,Hombres,16,19,Guadalajara,08,Castilla-La Mancha,No
19278,Torrecuadradilla,Mujeres,11,19,Guadalajara,08,Castilla-La Mancha,No
19280,Torrejón del Rey,Total,5623,19,Guadalajara,08,Castilla-La Mancha,No
19280,Torrejón del Rey,Hombres,2938,19,Guadalajara,08,Castilla-La Mancha,No
19280,Torrejón del Rey,Mujeres,2685,19,Guadalajara,08,Castilla-La Mancha,No
19281,Torremocha de Jadraque,Total,21,19,Guadalajara,08,Castilla-La Mancha,No
19281,Torremocha de Jadraque,Hombres,11,19,Guadalajara,08,Castilla-La Mancha,No
19281,Torremocha de Jadraque,Mujeres,10,19,Guadalajara,08,Castilla-La Mancha,No
19282,Torremocha del Campo,Total,172,19,Guadalajara,08,Castilla-La Mancha,No
19282,Torremocha del Campo,Hombres,98,19,Guadalajara,08,Castilla-La Mancha,No
19282,Torremocha del Campo,Mujeres,74,19,Guadalajara,08,Castilla-La Mancha,No
19283,Torremocha del Pinar,Total,38,19,Guadalajara,08,Castilla-La Mancha,No
19283,Torremocha del Pinar,Hombres,19,19,Guadalajara,08,Castilla-La Mancha,No
19283,Torremocha del Pinar,Mujeres,19,19,Guadalajara,08,Castilla-La Mancha,No
19284,Torremochuela,Total,9,19,Guadalajara,08,Castilla-La Mancha,No
19284,Torremochuela,Hombres,6,19,Guadalajara,08,Castilla-La Mancha,No
19284,Torremochuela,Mujeres,3,19,Guadalajara,08,Castilla-La Mancha,No
19285,Torrubia,Total,20,19,Guadalajara,08,Castilla-La Mancha,No
19285,Torrubia,Hombres,12,19,Guadalajara,08,Castilla-La Mancha,No
19285,Torrubia,Mujeres,8,19,Guadalajara,08,Castilla-La Mancha,No
19286,Tórtola de Henares,Total,1165,19,Guadalajara,08,Castilla-La Mancha,No
19286,Tórtola de Henares,Hombres,632,19,Guadalajara,08,Castilla-La Mancha,No
19286,Tórtola de Henares,Mujeres,533,19,Guadalajara,08,Castilla-La Mancha,No
19287,Tortuera,Total,191,19,Guadalajara,08,Castilla-La Mancha,No
19287,Tortuera,Hombres,101,19,Guadalajara,08,Castilla-La Mancha,No
19287,Tortuera,Mujeres,90,19,Guadalajara,08,Castilla-La Mancha,No
19288,Tortuero,Total,16,19,Guadalajara,08,Castilla-La Mancha,No
19288,Tortuero,Hombres,12,19,Guadalajara,08,Castilla-La Mancha,No
19288,Tortuero,Mujeres,4,19,Guadalajara,08,Castilla-La Mancha,No
19289,Traíd,Total,25,19,Guadalajara,08,Castilla-La Mancha,No
19289,Traíd,Hombres,17,19,Guadalajara,08,Castilla-La Mancha,No
19289,Traíd,Mujeres,8,19,Guadalajara,08,Castilla-La Mancha,No
19290,Trijueque,Total,1226,19,Guadalajara,08,Castilla-La Mancha,No
19290,Trijueque,Hombres,660,19,Guadalajara,08,Castilla-La Mancha,No
19290,Trijueque,Mujeres,566,19,Guadalajara,08,Castilla-La Mancha,No
19291,Trillo,Total,1338,19,Guadalajara,08,Castilla-La Mancha,No
19291,Trillo,Hombres,697,19,Guadalajara,08,Castilla-La Mancha,No
19291,Trillo,Mujeres,641,19,Guadalajara,08,Castilla-La Mancha,No
19293,Uceda,Total,2715,19,Guadalajara,08,Castilla-La Mancha,No
19293,Uceda,Hombres,1410,19,Guadalajara,08,Castilla-La Mancha,No
19293,Uceda,Mujeres,1305,19,Guadalajara,08,Castilla-La Mancha,No
19294,Ujados,Total,30,19,Guadalajara,08,Castilla-La Mancha,No
19294,Ujados,Hombres,16,19,Guadalajara,08,Castilla-La Mancha,No
19294,Ujados,Mujeres,14,19,Guadalajara,08,Castilla-La Mancha,No
19296,Utande,Total,39,19,Guadalajara,08,Castilla-La Mancha,No
